"time","oxy"
169,7.84090433089664
170,7.84088661863198
171,7.83739852254188
172,7.82856858638683
173,7.8302387805118
174,7.81695331332409
175,7.8184781615163
176,7.82137545362039
177,7.81365337159094
178,7.83021161212634
179,7.8047574082654
180,7.8096959633052
181,7.80638070688027
182,7.82192184625896
183,7.80568561738346
184,7.82144144484008
185,7.82676608934735
186,7.81425228569239
187,7.81815133169692
188,7.80545890239983
189,7.81603641990828
190,7.79727880777672
191,7.80823228846301
192,7.79454680624321
193,7.80433682439754
194,7.81687562995019
195,7.81200567795415
196,7.7995724048536
197,7.79511480034112
198,7.79343224290225
199,7.79353580985377
200,7.80297983620401
201,7.78880447802782
202,7.82670897423572
203,7.79918710011404
204,7.78633445670299
205,7.79883838181622
206,7.79278103928682
207,7.789494524278
208,7.79799463621131
209,7.79331274077566
210,7.80026246196815
211,7.7837555114996
212,7.80596206242147
213,7.77265803594248
214,7.78738686170462
215,7.78951463727046
216,7.796147741246
217,7.76975518875271
218,7.77060372224001
219,7.79775648570384
220,7.78398146208399
221,7.78615519135042
222,7.77006804864474
223,7.79623851647164
224,7.77670439986314
225,7.77969280036313
226,7.77310147905929
227,7.78194151631543
228,7.76826290122009
229,7.79358251903211
230,7.78573101780215
231,7.74945678268836
232,7.761806775662
233,7.76670052271381
234,7.74878341578093
235,7.7544654320062
236,7.75829337516599
237,7.76782714394679
238,7.76295923892411
239,7.75512160209051
240,7.75918219964074
241,7.78788418254533
242,7.76972825352803
243,7.76249643220497
244,7.76379104510005
245,7.74934868749195
246,7.75502954285796
247,7.75581521513184
248,7.74725568826277
249,7.74641995793003
250,7.75501543172587
251,7.74494870623996
252,7.74622614409776
253,7.74380455430986
254,7.75443450392304
255,7.74983656649249
256,7.74096329852312
257,7.7401490390361
258,7.75180436677461
259,7.7392868053104
260,7.75343013141557
261,7.73801641564902
262,7.73478004520206
263,7.71785265498882
264,7.72952958606847
265,7.72100563153132
266,7.75331174269314
267,7.73761572292648
268,7.73727438746555
269,7.73063308727073
270,7.70279831972343
271,7.72852874484129
272,7.72804736471595
273,7.71474696256729
274,7.72850925215429
275,7.74105199936872
276,7.72364480122616
277,7.73329418090444
278,7.71799957081448
279,7.72167243215326
280,7.74035807855281
281,7.72549518805981
282,7.73079351530134
283,7.71071800662799
284,7.72950332023358
285,7.73172589976315
286,7.72572729557445
287,7.71306178936591
288,7.72505512219828
289,7.71007013167746
290,7.69871250183637
291,7.71487346385268
292,7.70889163881523
293,7.70467035574746
294,7.72087775879298
295,7.70145906739
296,7.70818648424967
297,7.68202564460082
298,7.6882951981911
299,7.69415537143376
300,7.69681880157493
301,7.695845097454
302,7.70684322323518
303,7.67814578694323
304,7.70332179328228
305,7.70290544663956
306,7.69594853163902
307,7.70221177992731
308,7.70441456207523
309,7.68418829197888
310,7.69515330463699
311,7.68431788914939
312,7.68297942677965
313,7.66726008125358
314,7.68030554105559
315,7.68975330552876
316,7.69617217688778
317,7.68417689567893
318,7.68288366714413
319,7.67899382919484
320,7.67501416443325
321,7.68989667539377
322,7.68721630778762
323,7.68064553557778
324,7.67895148154714
325,7.68029948418142
326,7.68368789802558
327,7.69208605736784
328,7.68702793447719
329,7.66788172055988
330,7.6794801868616
331,7.6681232723782
332,7.66606273687936
333,7.67429240729731
334,7.67628404857813
335,7.66192809661742
336,7.6716574159442
337,7.66278549266595
338,7.67692527885426
339,7.66547678072706
340,7.66174976829621
341,7.66287241219346
342,7.64511105556756
343,7.65931506833307
344,7.66320146851973
345,7.65248568077847
346,7.65081004116373
347,7.6628344342486
348,7.66028240955984
349,7.65482793867016
350,7.66455659759994
351,7.65566460509459
352,7.64429992745464
353,7.66248251239675
354,7.66929264019411
355,7.65899424571424
356,7.6345875417952
357,7.65133300847897
358,7.64934886592505
359,7.64223218171338
360,7.65555363577744
361,7.65323258084932
362,7.6344124283723
363,7.6320225677797
364,7.61715011964233
365,7.62360373716144
366,7.62943270982114
367,7.64473333574412
368,7.62879812696554
369,7.63141673258477
370,7.62823016822538
371,7.65184737616813
372,7.61996389522335
373,7.63930633899908
374,7.62565555420958
375,7.61837559135675
376,7.62150399819353
377,7.64833114073082
378,7.62358119295736
379,7.62852039175878
380,7.61572275990902
381,7.61161251674658
382,7.61943647361327
383,7.60984978120806
384,7.62916485666373
385,7.59925732690152
386,7.61446161080916
387,7.61271456181633
388,7.62613128800876
389,7.6192919300667
390,7.61183352076952
391,7.62239557005653
392,7.62002329128852
393,7.61571835549311
394,7.60483573170884
395,7.6084282847957
396,7.59414528663445
397,7.61427711475451
398,7.60429829851381
399,7.61018570552598
400,7.59785924407011
401,7.57178183835401
402,7.58785738183495
403,7.58870854926212
404,7.60457708897707
405,7.59261489870874
406,7.58696754153283
407,7.5684780356455
408,7.60347999992254
409,7.5910206702198
410,7.59060933593699
411,7.57794961716493
412,7.59000684243241
413,7.57469422315302
414,7.58473472598648
415,7.57187173872223
416,7.59507664955208
417,7.57292262455608
418,7.59775799838943
419,7.58390993020198
420,7.58739529907825
421,7.56644425512312
422,7.59211951131036
423,7.58433487047056
424,7.58881721451335
425,7.58398800480393
426,7.57931112359051
427,7.58084582776561
428,7.56014786402511
429,7.57445996718948
430,7.55827123785012
431,7.56562950581478
432,7.55775809429441
433,7.58024800707325
434,7.5663747158691
435,7.56422657257405
436,7.55959477819438
437,7.56514252775251
438,7.56188189061701
439,7.5564690833551
440,7.53898147648756
441,7.55617380698673
442,7.54229025699672
443,7.55996358609505
444,7.55847361274148
445,7.55363021609407
446,7.54685659236732
447,7.56365413932861
448,7.53179680729138
449,7.55606020229225
450,7.54387795543892
451,7.54926263657726
452,7.54546896872915
453,7.53721219938978
454,7.56181678929162
455,7.54230958160952
456,7.53894482006392
457,7.56377262152247
458,7.54869925554409
459,7.54304084523008
460,7.53962846855989
461,7.54016006986854
462,7.53543988228254
463,7.53025403760207
464,7.54542027079069
465,7.53993036422512
466,7.53843817053497
467,7.5323004659159
468,7.54501914195473
469,7.51740673287991
470,7.54554371666963
471,7.54348502389289
472,7.53728271107985
473,7.51392745972033
474,7.5287660070322
475,7.51700824931494
476,7.52023082939624
477,7.51694385081611
478,7.49772829510529
479,7.51586966461393
480,7.50928112653511
481,7.52037366095518
482,7.50905002721284
483,7.51621434178279
484,7.53195836283946
485,7.50295973613289
486,7.49737728835633
487,7.51369347145495
488,7.50251812244124
489,7.5014880859577
490,7.51868059858287
491,7.51058546719605
492,7.52096077284167
493,7.49615582845202
494,7.50992774897438
495,7.50473965089983
496,7.49143958866235
497,7.49364313719877
498,7.50003314170206
499,7.50242268674739
500,7.49540210575465
501,7.50517926102495
502,7.49079577644998
503,7.49116488056966
504,7.49816324503888
505,7.50744991240393
506,7.48632098015696
507,7.50513063129026
508,7.4805566674345
509,7.50570177049672
510,7.47497575492519
511,7.49041779540792
512,7.47243601872525
513,7.50876419518368
514,7.48895184801989
515,7.48944527519797
516,7.50218199055899
517,7.48935711376142
518,7.48187740612891
519,7.48910971953592
520,7.48150069230713
521,7.48717130260153
522,7.48208353912945
523,7.47842611507136
524,7.4749636098164
525,7.48201932636929
526,7.48440734139259
527,7.47349129829768
528,7.48954302674533
529,7.47152212818111
530,7.44933692489066
531,7.46529378550456
532,7.48493082693569
533,7.47850309630713
534,7.46495386185952
535,7.4598431150748
536,7.47923675392334
537,7.45974122501271
538,7.47450837550898
539,7.46751323685274
540,7.46092104076092
541,7.45836167871843
542,7.44963955081757
543,7.47428744514324
544,7.44632916978219
545,7.46066358906329
546,7.44949378901232
547,7.44202118858853
548,7.43945391809865
549,7.47256678922078
550,7.45340201106924
551,7.45437022718024
552,7.45758403208413
553,7.4612177980814
554,7.44433738952861
555,7.45288243018004
556,7.43773743332369
557,7.46309453596102
558,7.45681253538539
559,7.44264748880021
560,7.44742353394104
561,7.43135531991897
562,7.45261451258679
563,7.42345903611614
564,7.42382144524578
565,7.44938519402673
566,7.46089004699829
567,7.4469010727981
568,7.44301924182587
569,7.42828294733965
570,7.44152237512389
571,7.43620334819069
572,7.42864552108297
573,7.4263029093174
574,7.43794797647333
575,7.41365408962939
576,7.43464841662479
577,7.423511410009
578,7.43007792431453
579,7.43441885399189
580,7.41449331317811
581,7.42533725189229
582,7.41475172425016
583,7.42546145186595
584,7.41617041387843
585,7.41174477371265
586,7.40514205861006
587,7.40968602964896
588,7.4118947810723
589,7.42533355093321
590,7.40245589357013
591,7.41396193622504
592,7.3993203802421
593,7.40588449951704
594,7.40799473511074
595,7.38854531572722
596,7.41185991505503
597,7.40147070389068
598,7.3863698827324
599,7.39030315059372
600,7.38884928171048
601,7.39785781627843
602,7.38905378627834
603,7.39045911094948
604,7.40778716281538
605,7.4045151651073
606,7.39507910347287
607,7.40885787389761
608,7.40026100702387
609,7.38194573203976
610,7.38618604012712
611,7.37683019073743
612,7.39318868252435
613,7.39241669079211
614,7.38730097314105
615,7.38250578972958
616,7.39359876268523
617,7.37028404147081
618,7.37635751829768
619,7.38383153302582
620,7.37459558558541
621,7.38661532246986
622,7.37918546775203
623,7.37790594757165
624,7.38906046384644
625,7.37852019894371
626,7.36603109725004
627,7.35467906976289
628,7.38302526839269
629,7.35644290228643
630,7.36796654711571
631,7.37680069521789
632,7.35804056533452
633,7.3797362531739
634,7.36814461306427
635,7.35791606711054
636,7.38462833402615
637,7.35485793486218
638,7.36173554049161
639,7.36959194542973
640,7.35537766976754
641,7.33938097043688
642,7.34281010260673
643,7.348396193153
644,7.35117934170859
645,7.36272701903126
646,7.3421077276904
647,7.3567212384046
648,7.34255979195296
649,7.34494859305659
650,7.3631373110796
651,7.36634977362715
652,7.35228437691454
653,7.33651164163308
654,7.36100291070428
655,7.34623575572928
656,7.34039888853338
657,7.33197369671846
658,7.33113987787269
659,7.33119705791912
660,7.33114889331594
661,7.3587200964999
662,7.35521751585692
663,7.32739113110054
664,7.34757038781621
665,7.32905550587406
666,7.34075748988056
667,7.32697204743261
668,7.31534047884657
669,7.34349681633526
670,7.31468861971881
671,7.33256590141944
672,7.32141222029221
673,7.35013695850602
674,7.32585029865635
675,7.31725184491196
676,7.31681838692901
677,7.32388722297716
678,7.31729431575633
679,7.30369684927317
680,7.30388830068737
681,7.32141083397273
682,7.31953254953908
683,7.31106821688442
684,7.31005577065021
685,7.3191760183986
686,7.30928491811665
687,7.3100806379354
688,7.30789386475562
689,7.30855729760677
690,7.31144837270246
691,7.30064094484602
692,7.31791405427989
693,7.30248370076504
694,7.3074381310139
695,7.3054606455621
696,7.29638395215094
697,7.2986135892843
698,7.30935065582455
699,7.30733816737883
700,7.31238744327118
701,7.30131896206292
702,7.29485562119101
703,7.31199703704209
704,7.29669574369298
705,7.3083403372
706,7.2958223497203
707,7.29203923711873
708,7.28349467560946
709,7.29369472111644
710,7.26741000998237
711,7.3007882048866
712,7.29702090923408
713,7.29326724662265
714,7.28850950969342
715,7.29052648907462
716,7.29350754253582
717,7.27585514246505
718,7.30091705552649
719,7.29495317316671
720,7.28113389734649
721,7.28274969964174
722,7.29264506454806
723,7.26457766942362
724,7.26897344374731
725,7.28367273365233
726,7.27306714943514
727,7.28563379536229
728,7.24513752195017
729,7.26194257526119
730,7.2770923642521
731,7.28994800939864
732,7.27925286410316
733,7.2707722765445
734,7.27709197294197
735,7.27138852349334
736,7.26041165208043
737,7.24568308132284
738,7.28091204403289
739,7.25768375908254
740,7.26208743354795
741,7.27634481931957
742,7.26777672363037
743,7.26260157336092
744,7.25236202862717
745,7.25056092268768
746,7.25013264673665
747,7.27131981227502
748,7.26045316964561
749,7.25430577090792
750,7.25421683789572
751,7.2446494446645
752,7.25005607578631
753,7.23131417656605
754,7.24582180796736
755,7.24603547728644
756,7.23565217859598
757,7.23105408089933
758,7.23477807453787
759,7.24103013208273
760,7.23659271072828
761,7.24241991739987
762,7.23426770208671
763,7.23684329822694
764,7.26204247319453
765,7.24172355119796
766,7.23539549077943
767,7.22275568455296
768,7.22912362308522
769,7.22249284709572
770,7.24134637162032
771,7.22663143581838
772,7.22222411221429
773,7.23069193598567
774,7.22029213152928
775,7.22963742787327
776,7.20505021794398
777,7.22503767429476
778,7.22119022720472
779,7.20590330426583
780,7.21988494557427
781,7.20750391177674
782,7.21916399182582
783,7.22047304241184
784,7.22146932837096
785,7.20981923059972
786,7.22695140597101
787,7.22253149570598
788,7.21103304710781
789,7.21494147633991
790,7.22537230468415
791,7.21269382266295
792,7.1967237863587
793,7.20503847301019
794,7.20335550582006
795,7.20109880161972
796,7.20417414212545
797,7.20008808896969
798,7.21365801566901
799,7.22532082292136
800,7.19370955854311
801,7.17625655543503
802,7.20134937154971
803,7.19486311993494
804,7.19568457598432
805,7.18803916455462
806,7.20368421002981
807,7.21696348621912
808,7.20676120718212
809,7.18632810832932
810,7.18410554646065
811,7.17912477928049
812,7.18960707243806
813,7.17004379250368
814,7.18445656406767
815,7.17935755874166
816,7.16513524996959
817,7.17948162851945
818,7.18504248780453
819,7.16778706052038
820,7.16542767589713
821,7.19047497462808
822,7.19012535150472
823,7.17858587836044
824,7.15837577904811
825,7.17760174781442
826,7.17562078239404
827,7.15781528769152
828,7.17012580331099
829,7.19283334179606
830,7.17343374344427
831,7.1883368290456
832,7.16239159381449
833,7.1721960853059
834,7.175809285469
835,7.1611053723614
836,7.17546258824887
837,7.15485710116516
838,7.16618729316491
839,7.16537885083793
840,7.17989189782622
841,7.16883426938505
842,7.16810353063251
843,7.1376660143311
844,7.16087939507176
845,7.15037491815239
846,7.15238726655802
847,7.15314435044996
848,7.1286637647761
849,7.14778900920775
850,7.13875396811991
851,7.14653704500748
852,7.15602329082078
853,7.13963832738
854,7.15196407281763
855,7.14082726673389
856,7.16550565798045
857,7.13836555465151
858,7.12847637975605
859,7.1479194032249
860,7.14883627879083
861,7.13508427227367
862,7.14651901530903
863,7.15216386078991
864,7.12628721866664
865,7.1512532340508
866,7.12922467323039
867,7.12203192843339
868,7.13197602110656
869,7.11558991467249
870,7.12275630507464
871,7.138652913157
872,7.12713894825516
873,7.13098005482706
874,7.12169030582147
875,7.1247033046815
876,7.12757870067462
877,7.11928134787757
878,7.11488658962897
879,7.12648357521623
880,7.12599933832948
881,7.13595564472203
882,7.12570811522431
883,7.11766581274101
884,7.10203402959129
885,7.12030804140603
886,7.10739785838634
887,7.11884678827507
888,7.13298649193156
889,7.10213566294852
890,7.10992770655635
891,7.10999145701648
892,7.09728573355545
893,7.09933835658015
894,7.10991689732129
895,7.10003041199107
896,7.10729961239998
897,7.11117039425143
898,7.10502551135035
899,7.0994838002308
900,7.10229733023425
901,7.10992478657349
902,7.09802880341922
903,7.09567427624441
904,7.09532108812071
905,7.09805884541072
906,7.10015193328597
907,7.09351206480302
908,7.08254892668925
909,7.08526707197618
910,7.11174846117303
911,7.09102063322672
912,7.10055489413815
913,7.09766079776728
914,7.09631659350133
915,7.11508816787424
916,7.08130730623738
917,7.09341897502267
918,7.08789907999465
919,7.07382790278323
920,7.08645077169779
921,7.08881366096396
922,7.07859267157156
923,7.07717706663297
924,7.07964700264209
925,7.06365678961752
926,7.07252272711272
927,7.07561825405645
928,7.07020946904328
929,7.0767791295773
930,7.06566448661231
931,7.05869428137154
932,7.07042926505299
933,7.06232679041005
934,7.08077657536779
935,7.03860681737876
936,7.07374805329168
937,7.07117768084341
938,7.04047262370512
939,7.06240415004682
940,7.06355687989563
941,7.05945536932972
942,7.06224366358765
943,7.04479283356381
944,7.06763868515907
945,7.05521936187848
946,7.03797508560522
947,7.05761519718731
948,7.05248466314305
949,7.04460796597624
950,7.03870886474334
951,7.04626910488374
952,7.03546470028896
953,7.06384303993224
954,7.0465931102737
955,7.05074468654793
956,7.04264034972509
957,7.04943600026631
958,7.03123919522085
959,7.04024307130443
960,7.03582579665215
961,7.03350401019865
962,7.04063900926398
963,7.0285979823392
964,7.02621430194593
965,7.02657425543336
966,7.03658028035033
967,7.03238364942393
968,7.05085780638526
969,7.04232284692518
970,7.04531962000861
971,7.03190622192028
972,7.02095732972064
973,7.01523705893416
974,7.01438810969632
975,7.00919522016197
976,7.0035557371821
977,7.02529242438527
978,7.02519638846772
979,7.018558049356
980,7.02879448947879
981,7.00321092529226
982,7.01242838516247
983,7.01450608027452
984,7.00955841919658
985,7.01555083118891
986,6.99979471249195
987,7.01580231700395
988,7.00263676217418
989,7.00739760867929
990,7.00566199778323
991,7.01430705988034
992,7.0143797521317
993,7.03532778440003
994,7.0094452290166
995,7.01155335735097
996,6.98720195298198
997,6.99964529097271
998,7.00029351567086
999,6.98593216131099
1000,7.00466200432306
1001,7.00854666406105
1002,6.98852793649711
1003,6.99738563090203
1004,6.98769117694244
1005,7.00057171754664
1006,6.9928789729122
1007,6.98342362312056
1008,6.98731926738977
1009,7.00144756718259
1010,6.99003305895246
1011,6.99976645357427
1012,6.99358143498739
1013,6.99391967582308
1014,6.9925777406544
1015,6.98172962488274
1016,6.98095462506312
1017,6.96745091089759
1018,6.99670294432648
1019,6.98262334450188
1020,6.97705852401738
1021,6.98756111191566
1022,6.97227283791881
1023,6.97529187866342
1024,6.97193927829524
1025,6.98830610094562
1026,6.9603544129463
1027,6.98731070861795
1028,6.98306593275378
1029,6.98381136339308
1030,6.97018388773233
1031,6.97553782578762
1032,6.98194959478324
1033,6.96988547675172
1034,6.97621985975727
1035,6.96170575705059
1036,6.94341969791916
1037,6.97479403045909
1038,6.97280272371179
1039,6.97811287459111
1040,6.95413977605771
1041,6.94454026116466
1042,6.94984678662066
1043,6.95824428509567
1044,6.94704007228554
1045,6.94980806905056
1046,6.94838240248927
1047,6.94890263782109
1048,6.96470024819427
1049,6.95607629659369
1050,6.94451937656101
1051,6.94845585148563
1052,6.9382517328407
1053,6.93187714263119
1054,6.93204178512198
1055,6.93740148433703
1056,6.94135283174834
1057,6.93449261511086
1058,6.94419143390568
1059,6.9320151841536
1060,6.92341735874345
1061,6.9376158618618
1062,6.95056703495219
1063,6.93160043607742
1064,6.93107221134733
1065,6.94549991646524
1066,6.94294450693184
1067,6.93733084011857
1068,6.93277189472319
1069,6.93921747807405
1070,6.93966614468506
1071,6.93123137311685
1072,6.93907151072172
1073,6.93481262124252
1074,6.91763558445989
1075,6.92792141446935
1076,6.93712310434962
1077,6.92378717698994
1078,6.9379304088711
1079,6.9138331846753
1080,6.93321758423809
1081,6.94465287344919
1082,6.93169721933378
1083,6.92855037938307
1084,6.91729946603221
1085,6.90015266787721
1086,6.90637324799885
1087,6.90011866311038
1088,6.90268429960507
1089,6.9137621769636
1090,6.90931005146899
1091,6.90411784859789
1092,6.89794075505255
1093,6.90196320539587
1094,6.91899707857659
1095,6.89406324183809
1096,6.89157386229156
1097,6.89339725686858
1098,6.89903772311516
1099,6.90803822215542
1100,6.90428962363319
1101,6.88764709506005
1102,6.88520577334141
1103,6.89797340532258
1104,6.88970608907672
1105,6.90954728908747
1106,6.90305589579564
1107,6.88675804451325
1108,6.89489764664562
1109,6.90422208040114
1110,6.88003357044646
1111,6.88119674414978
1112,6.88675760435162
1113,6.87910883178877
1114,6.8718936479549
1115,6.88396164697246
1116,6.89586624373094
1117,6.88327303010412
1118,6.88025609222616
1119,6.87888275613311
1120,6.87338513361542
1121,6.89470451146379
1122,6.897149109304
1123,6.8736098139921
1124,6.86861974282993
1125,6.8688582861329
1126,6.87786185601435
1127,6.85947079061753
1128,6.88182907513231
1129,6.89156542282991
1130,6.88158977648377
1131,6.86505868803007
1132,6.86838529096764
1133,6.86548253648381
1134,6.87223770985114
1135,6.85760982900777
1136,6.86165086293492
1137,6.86154112722807
1138,6.86220177362489
1139,6.86406926427077
1140,6.85160023348974
1141,6.86428717578303
1142,6.86620388073718
1143,6.85935337908652
1144,6.86911539414415
1145,6.81424774750356
1146,6.862425089239
1147,6.86246401993498
1148,6.86398063300282
1149,6.84533300139996
1150,6.83356689768528
1151,6.84537877153532
1152,6.85629245787467
1153,6.84161209474304
1154,6.84122375790141
1155,6.83806339576702
1156,6.86103606624116
1157,6.83902800911808
1158,6.83094416787254
1159,6.84705956585364
1160,6.85503726731898
1161,6.84915560273683
1162,6.85072847548209
1163,6.82577903404941
1164,6.83144021243732
1165,6.84611004806175
1166,6.83371647707342
1167,6.837061644729
1168,6.82495210969202
1169,6.82739676548661
1170,6.83242434014733
1171,6.84516745954196
1172,6.82691462840551
1173,6.82629139513812
1174,6.81944215263467
1175,6.83421662357552
1176,6.81694993392743
1177,6.83171344030976
1178,6.82569133966946
1179,6.80938600215727
1180,6.79821639799075
1181,6.82130660935574
1182,6.81110347623088
1183,6.82149945988971
1184,6.82533445482572
1185,6.80386894271523
1186,6.81327103292188
1187,6.81537357960982
1188,6.82545119887855
1189,6.81880858536551
1190,6.82041432436911
1191,6.81327257564593
1192,6.80168975664664
1193,6.79607021789293
1194,6.80780098686197
1195,6.80203956730157
1196,6.81009361826962
1197,6.79476523311966
1198,6.807931487866
1199,6.80715102713705
1200,6.8046855238416
1201,6.7859941846472
1202,6.7954733286936
1203,6.80665691984744
1204,6.79388905472475
1205,6.78107907061432
1206,6.81378260188606
1207,6.78696313840134
1208,6.78321061004293
1209,6.79470785376037
1210,6.78582220370082
1211,6.78958068567087
1212,6.78669196802878
1213,6.79467654973332
1214,6.78637408823067
1215,6.77900657291763
1216,6.78331575897755
1217,6.77238300209371
1218,6.77230988342561
1219,6.77537854399546
1220,6.78933616180593
1221,6.76613175791337
1222,6.78609318748015
1223,6.76797724177166
1224,6.78520170382495
1225,6.77540620218441
1226,6.77888546394565
1227,6.77098149980631
1228,6.77679995530567
1229,6.77554539516463
1230,6.77353556422104
1231,6.74910591552062
1232,6.76471791962045
1233,6.7579110389897
1234,6.76837814909181
1235,6.76524050552943
1236,6.76038732698629
1237,6.77605454110912
1238,6.76946482037537
1239,6.74578124265576
1240,6.760078980707
1241,6.74195506480405
1242,6.76865556786292
1243,6.76693543395253
1244,6.75179543159019
1245,6.75170196644002
1246,6.73329199976275
1247,6.76234841657832
1248,6.76749835629883
1249,6.73968477936731
1250,6.74168649814573
1251,6.73840388306993
1252,6.73403641432433
1253,6.76524383050894
1254,6.75134859724393
1255,6.73836620121081
1256,6.72689269061637
1257,6.73602169561425
1258,6.74687250453444
1259,6.73025655879258
1260,6.74496651443942
1261,6.74808584767949
1262,6.73280378887639
1263,6.75705804513831
1264,6.74507341304739
1265,6.72100662098512
1266,6.74152466925815
1267,6.73579736611966
1268,6.72986751869641
1269,6.7368547170143
1270,6.727127558374
1271,6.73033437982814
1272,6.72762192546136
1273,6.72409755966547
1274,6.74547071495489
1275,6.73173497561784
1276,6.72602170036381
1277,6.7292485213889
1278,6.72681775872955
1279,6.71901608410564
1280,6.72739222613021
1281,6.72011059680615
1282,6.74210658256925
1283,6.71084048410457
1284,6.72474736432489
1285,6.72034043028343
1286,6.70347737756011
1287,6.70759891518482
1288,6.70426073512672
1289,6.71763241803492
1290,6.71523173328058
1291,6.74012262003738
1292,6.72703632666092
1293,6.70837405310116
1294,6.69711958265995
1295,6.69510111013932
1296,6.72285876447809
1297,6.6911869958363
1298,6.6983448132751
1299,6.69802287617666
1300,6.68397664380225
1301,6.70330430903531
1302,6.70795742828469
1303,6.69883586511105
1304,6.68204998605739
1305,6.70735833548736
1306,6.68497877561404
1307,6.68916866525511
1308,6.70355901072135
1309,6.6963304033457
1310,6.67824491361599
1311,6.70420522772159
1312,6.68275017955512
1313,6.68101921075746
1314,6.68738560757382
1315,6.68831543834867
1316,6.67940610834953
1317,6.69814291605437
1318,6.68881397660765
1319,6.67496824819032
1320,6.68070530748366
1321,6.68526634248428
1322,6.68418469243296
1323,6.68261909173248
1324,6.67949372713645
1325,6.68184600702478
1326,6.67208957072901
1327,6.67947315751966
1328,6.66110637628567
1329,6.66647331716086
1330,6.67700945255859
1331,6.66966194093324
1332,6.67958520523914
1333,6.66713588429523
1334,6.65608803401159
1335,6.67322752359617
1336,6.6488691618445
1337,6.6639297811556
1338,6.66308981335199
1339,6.64857106336984
1340,6.66299383507248
1341,6.65993173434841
1342,6.64105927279679
1343,6.65334969451885
1344,6.66805485627933
1345,6.64938881167407
1346,6.65049149497008
1347,6.63320162907862
1348,6.66560235017465
1349,6.64502549075445
1350,6.64826425788031
1351,6.64474342482142
1352,6.67965480523911
1353,6.62791278701249
1354,6.64971784247933
1355,6.64055824629384
1356,6.61859130476013
1357,6.62984926268231
1358,6.63981588073527
1359,6.64217660894099
1360,6.62794817429112
1361,6.64218139181469
1362,6.65123843968656
1363,6.63945958023465
