"time","oxy"
178,7.83227392438764
179,7.83307908398387
180,7.80768676578442
181,7.82883895570053
182,7.82019924803661
183,7.80232749970908
184,7.82121022742648
185,7.81341245395284
186,7.8286458731197
187,7.80533918000395
188,7.80769788246071
189,7.80173890502623
190,7.80822896038563
191,7.81302011779486
192,7.8006825182688
193,7.81530373167982
194,7.79391917213696
195,7.79452015587192
196,7.81841157706844
197,7.79284152534695
198,7.80611974712317
199,7.79718923948891
200,7.80409401839651
201,7.81588873286204
202,7.81386588433442
203,7.79369092199317
204,7.77314764464708
205,7.81997661589834
206,7.80067066166765
207,7.79841327335964
208,7.79186600476854
209,7.79610108422953
210,7.7883562416823
211,7.79320694643254
212,7.78399753256022
213,7.77329792122453
214,7.79587838267455
215,7.800197450255
216,7.78091259430774
217,7.77046710244392
218,7.78842241305678
219,7.78055290863106
220,7.76266781593175
221,7.7790213185968
222,7.77169699666072
223,7.7735903142014
224,7.76443427637364
225,7.79303141907917
226,7.77068867963609
227,7.75694486587747
228,7.7739719343874
229,7.77363175646405
230,7.76014173299591
231,7.7401107932832
232,7.76159518297435
233,7.77270507635921
234,7.76540276723957
235,7.76401821255995
236,7.7696082072862
237,7.7511354136142
238,7.77296777044274
239,7.76094655971722
240,7.76707310667398
241,7.76934107734737
242,7.76023480414915
243,7.74821292387134
244,7.76762964555967
245,7.73499835055215
246,7.74855209259998
247,7.75044329290843
248,7.75033878963235
249,7.76120463908784
250,7.75136221893103
251,7.75307167603424
252,7.74730345186987
253,7.74452335658381
254,7.7529555080662
255,7.75646228357216
256,7.71996903785108
257,7.74872739555246
258,7.74574724406779
259,7.73674732278444
260,7.74951012807577
261,7.73510762818282
262,7.735156693382
263,7.7455740977808
264,7.75319627299121
265,7.73770054900937
266,7.72977815990212
267,7.7211088670514
268,7.72868967021121
269,7.7216017067349
270,7.72741067416881
271,7.73294379168222
272,7.71948142907976
273,7.75349166881095
274,7.72756011675665
275,7.73630207267455
276,7.7011087602016
277,7.73041001157195
278,7.70883754839548
279,7.73019803677609
280,7.72398130155452
281,7.7149247142073
282,7.73124258630177
283,7.70998768330753
284,7.71019385695759
285,7.70498927818975
286,7.70731821393247
287,7.72245184953373
288,7.71633702149545
289,7.72105159217677
290,7.70609881335946
291,7.71276370291775
292,7.71044164924487
293,7.69273742657617
294,7.72378429287475
295,7.70634447660934
296,7.71165598999158
297,7.71255136676909
298,7.70149434298558
299,7.69794184580233
300,7.70893673702426
301,7.68852701850939
302,7.71771337386224
303,7.69316367893712
304,7.71254145302275
305,7.71012212693951
306,7.69482965733586
307,7.69867220914851
308,7.68175451520466
309,7.69423006503022
310,7.70043612458356
311,7.68999078486897
312,7.68345863090846
313,7.6804421814755
314,7.68564077577378
315,7.69569161460677
316,7.67916025069699
317,7.68178989888673
318,7.66905859996179
319,7.68594312836015
320,7.69307901520114
321,7.69397041009403
322,7.68614702730897
323,7.65830211209797
324,7.68082029504124
325,7.67956135603301
326,7.6704659971417
327,7.67470489470948
328,7.66335964045873
329,7.67779230774016
330,7.66672898985347
331,7.65330917814856
332,7.6643254924383
333,7.6806443492907
334,7.66265718635269
335,7.67232750042209
336,7.67346585640198
337,7.66304398704326
338,7.6584767769445
339,7.65570304490866
340,7.66739589225575
341,7.64836542584517
342,7.66046210843536
343,7.65410500633436
344,7.63335110643512
345,7.64091149543927
346,7.66316019328793
347,7.65108721049465
348,7.66003283216134
349,7.66987474463309
350,7.66473881181109
351,7.65577268492313
352,7.65179962686567
353,7.64507201573543
354,7.66177891794904
355,7.65096234109318
356,7.63226423059129
357,7.6414435746511
358,7.6228109017973
359,7.63904741153889
360,7.61407672330054
361,7.65214002167198
362,7.63164456998968
363,7.63270021161306
364,7.63430681667698
365,7.64112218173989
366,7.64078340177223
367,7.63867951972472
368,7.62627457396074
369,7.61736708743722
370,7.62611277755662
371,7.6317791413245
372,7.61976918878428
373,7.62631159065521
374,7.6143233767387
375,7.62491690985784
376,7.62528855401597
377,7.62154124371539
378,7.62036089043264
379,7.63863552002785
380,7.62762586512418
381,7.63011431080731
382,7.6087679304717
383,7.61864341838428
384,7.62754825187097
385,7.61443478575474
386,7.59270639351765
387,7.61644845762099
388,7.59295044554414
389,7.6028882984686
390,7.623240043213
391,7.61515636849303
392,7.61891668955535
393,7.61006604861514
394,7.60489841237517
395,7.59575687226873
396,7.61992913753719
397,7.60345010598122
398,7.59484871599332
399,7.60965223099717
400,7.61074440958278
401,7.61795654774199
402,7.59197002696395
403,7.59309132179277
404,7.5918377796847
405,7.5912434257718
406,7.59033369054298
407,7.59004322547299
408,7.606418204102
409,7.58402461708087
410,7.58611832494079
411,7.59552536452172
412,7.59924772446535
413,7.57927889196976
414,7.58091913783862
415,7.59023620590498
416,7.59417754226538
417,7.58048835411912
418,7.56770006552611
419,7.59809121032101
420,7.59435069572312
421,7.5718962885415
422,7.57734932426344
423,7.55940531264634
424,7.58169722971819
425,7.59112346798202
426,7.55762719352895
427,7.56520431486798
428,7.56558823066249
429,7.56418868606429
430,7.54966714404382
431,7.57400963559248
432,7.55268201860034
433,7.56675002360722
434,7.57192984721025
435,7.56301804578515
436,7.57292008392474
437,7.56274284929082
438,7.55552339549414
439,7.56746359415035
440,7.5556616725997
441,7.57672611184979
442,7.55781740288837
443,7.56552814993601
444,7.55805162903244
445,7.52491951401079
446,7.54033888068671
447,7.54875897739855
448,7.55436803663746
449,7.52757276879641
450,7.55961696633381
451,7.54295574266146
452,7.54047122720637
453,7.53144388407456
454,7.53146106261999
455,7.54556331836054
456,7.54909369406674
457,7.52202117040216
458,7.53195638020551
459,7.54635771722253
460,7.5354696291535
461,7.56065368501817
462,7.55045746672748
463,7.5429549803407
464,7.53604884449538
465,7.53779360782055
466,7.52694093874732
467,7.53928017152957
468,7.54680213960086
469,7.54183429910083
470,7.52186755743336
471,7.51281123150776
472,7.52690344300512
473,7.53140889370917
474,7.53950993979809
475,7.51181390515467
476,7.52764384592607
477,7.52533499835088
478,7.53393955261259
479,7.5207209002787
480,7.51642701145496
481,7.50753185863882
482,7.51282579516406
483,7.51337876227422
484,7.53950554325789
485,7.539465313757
486,7.51233296720516
487,7.50256332560938
488,7.49227065065925
489,7.51614671633438
490,7.49909426416265
491,7.53184659325544
492,7.49914382427342
493,7.50811106429746
494,7.54410276680711
495,7.49391090002057
496,7.50707566624421
497,7.49193105527775
498,7.50547653648822
499,7.49226735464938
500,7.50077303122737
501,7.49603131357843
502,7.48616757759567
503,7.49711292688424
504,7.50591601036059
505,7.51093967453904
506,7.48027288729071
507,7.49050389066958
508,7.50359424526856
509,7.47985777652156
510,7.4647149931115
511,7.47964097441487
512,7.47832760542064
513,7.48747488592328
514,7.48196263206502
515,7.48731496128245
516,7.47977627592073
517,7.48674118394695
518,7.47833994225003
519,7.49290101446521
520,7.47262672474743
521,7.48190666645439
522,7.46915150431716
523,7.47908006478871
524,7.47552269827521
525,7.45815479353861
526,7.47255773443381
527,7.48480213665503
528,7.47881399923199
529,7.47243247630888
530,7.45807683556287
531,7.48069228652789
532,7.46879201708945
533,7.46248226247231
534,7.48242028212801
535,7.457304076784
536,7.46703360960758
537,7.47581737421184
538,7.4680222279517
539,7.45792977735463
540,7.45581581896577
541,7.46255135530046
542,7.463134811146
543,7.45718607400329
544,7.46918448972257
545,7.45434168000162
546,7.44699703921682
547,7.45837326131521
548,7.42998217677646
549,7.45491973743798
550,7.45496960952424
551,7.4467512528457
552,7.43682856834668
553,7.44305005396686
554,7.46149830342236
555,7.43756485520201
556,7.4206828788227
557,7.45112245442209
558,7.43698689342799
559,7.43589113434048
560,7.42784635958845
561,7.43877441371653
562,7.4450123930043
563,7.4311251797441
564,7.42993272058581
565,7.44596640215
566,7.4315249032292
567,7.43140098286677
568,7.42574221749265
569,7.440004346356
570,7.42005806370734
571,7.4374925038588
572,7.43605702288976
573,7.42232399064009
574,7.43448420313723
575,7.43486769863596
576,7.42975620288519
577,7.44324842045418
578,7.40237646808775
579,7.40935079069362
580,7.40623480786269
581,7.4206767993447
582,7.4338462907916
583,7.43377888952976
584,7.42088296698395
585,7.4237867326256
586,7.4125512512597
587,7.41768971760074
588,7.41576235477129
589,7.40338959724943
590,7.40706705066249
591,7.40765158735592
592,7.42193845816173
593,7.39663011310302
594,7.38485664852196
595,7.41268278218204
596,7.39583839379246
597,7.39863893076839
598,7.41104705031283
599,7.39336913735452
600,7.39658933020362
601,7.41402424534235
602,7.40328307712316
603,7.40242191355464
604,7.39463326644282
605,7.38363266146697
606,7.37903372845644
607,7.39076614356443
608,7.41201719227773
609,7.39321703816214
610,7.39164372909246
611,7.3923262360885
612,7.38414792000909
613,7.37301245973442
614,7.41275740795852
615,7.38076313911318
616,7.38101398488067
617,7.36507658273147
618,7.37951991774932
619,7.37852696081625
620,7.37744489621474
621,7.36113061899907
622,7.39584662816025
623,7.39463586347746
624,7.38289600221934
625,7.36399259355576
626,7.38114509356898
627,7.37053529683066
628,7.36880213834073
629,7.38462644292955
630,7.35772117410017
631,7.3638878076725
632,7.36068805000935
633,7.36719752006877
634,7.3502713608529
635,7.35796666730172
636,7.37115932088908
637,7.36765214906423
638,7.35226097693596
639,7.36659217730468
640,7.33567360254594
641,7.35559515073298
642,7.3651303319485
643,7.35040962613511
644,7.35563597377434
645,7.33906713698473
646,7.36247792797248
647,7.33449611151339
648,7.3487634936831
649,7.34844751887497
650,7.35060921227307
651,7.34076508370981
652,7.36629730484836
653,7.33270083784218
654,7.34854137143005
655,7.31560226304664
656,7.34402415808943
657,7.34809665571262
658,7.33115279998886
659,7.34804832976878
660,7.34330976349994
661,7.34876327472976
662,7.32956660119601
663,7.32729420095137
664,7.31828468651357
665,7.33177529658354
666,7.32061199257645
667,7.33988156028146
668,7.33271280652251
669,7.35289752359279
670,7.31842292400699
671,7.34081688064092
672,7.32272631638392
673,7.31243371988689
674,7.33172967370493
675,7.31066622295328
676,7.31344814981474
677,7.31566888122578
678,7.32410907264251
679,7.31101079272939
680,7.33077850323206
681,7.30701025617492
682,7.32016637035185
683,7.31843087029789
684,7.30534249908947
685,7.31071376589298
686,7.30743820523229
687,7.32259394326858
688,7.32756052636102
689,7.30059203566212
690,7.3193057240854
691,7.30824554068988
692,7.28832804650949
693,7.29944096357355
694,7.31061149160507
695,7.30645106631048
696,7.27957688678919
697,7.30880318685452
698,7.30855051998487
699,7.29795491162741
700,7.29292431767383
701,7.31871572014478
702,7.29710001319352
703,7.29685982748068
704,7.2847654306289
705,7.28155869876624
706,7.27876844228938
707,7.28878031789618
708,7.30560924464081
709,7.30853794845335
710,7.30568364734353
711,7.30196755569948
712,7.28562403748556
713,7.27475849864319
714,7.2827218731986
715,7.26087549723728
716,7.28086207126557
717,7.29959878704646
718,7.28330953100608
719,7.2919588868269
720,7.28489340956944
721,7.27121089704551
722,7.29543559352929
723,7.27621612714669
724,7.26624446207477
725,7.27570659824739
726,7.25881400471177
727,7.28163779032791
728,7.27701568385364
729,7.26745218670353
730,7.26511571112409
731,7.27836293947293
732,7.25737591613578
733,7.25716179128296
734,7.2702424787702
735,7.26048686519447
736,7.27325084796724
737,7.26101379190188
738,7.273948510169
739,7.2659554470518
740,7.23754847425907
741,7.24564628639582
742,7.27082775206178
743,7.26390795904174
744,7.24632937332142
745,7.2415420631498
746,7.26433665389316
747,7.24488223540337
748,7.27001725478618
749,7.26871541960379
750,7.23545308630198
751,7.24054345687424
752,7.23549520340676
753,7.25367288067904
754,7.23309230312362
755,7.22464996461531
756,7.26421346994492
757,7.25305973487612
758,7.25017123601225
759,7.23436011716423
760,7.2398871876875
761,7.2451967725621
762,7.22518761258036
763,7.23575738673624
764,7.23775741654502
765,7.25192773794473
766,7.24042132717207
767,7.24582233032349
768,7.23340546973547
769,7.21987497316819
770,7.22660323028038
771,7.21235235360738
772,7.2372885176172
773,7.24116826834716
774,7.22537279222373
775,7.21519097663902
776,7.23487150251237
777,7.22439327026561
778,7.21813727902326
779,7.2322358542318
780,7.21240154342642
781,7.23048959103229
782,7.20957523741063
783,7.22091413340393
784,7.22491377242319
785,7.20164741287446
786,7.21798123477835
787,7.21188413197051
788,7.21875743916642
789,7.20311402064621
790,7.20913013665943
791,7.22282284007756
792,7.20968490163808
793,7.21523190948275
794,7.20379105402384
795,7.19470608345285
796,7.20389074309153
797,7.19075008844559
798,7.1760388861155
799,7.21269122591991
800,7.18913091183023
801,7.18073916987354
802,7.20795281807293
803,7.19688138218569
804,7.19000371605248
805,7.19322052013398
806,7.18974018658198
807,7.20296658776455
808,7.19927660708502
809,7.17373369404137
810,7.19353398495642
811,7.196268136659
812,7.19468260975977
813,7.16275682690716
814,7.18364642574985
815,7.20479633320918
816,7.1919679453864
817,7.16590723819354
818,7.16536331288117
819,7.18591109552316
820,7.17825944514428
821,7.18861290563878
822,7.18093826661677
823,7.17780999363509
824,7.17783661842799
825,7.17666255035391
826,7.16130400933786
827,7.19649493320619
828,7.15787994592575
829,7.17083038507218
830,7.16455680647378
831,7.18700112333355
832,7.17811440176179
833,7.16136283444093
834,7.16805420795375
835,7.17665461950199
836,7.18636322839507
837,7.16602265076169
838,7.15157493397769
839,7.15116457686504
840,7.18005718580434
841,7.13829428516143
842,7.18855742368882
843,7.15438649405913
844,7.15145606740886
845,7.15657560555464
846,7.16333388727865
847,7.15602828275834
848,7.13243849777528
849,7.15453536709469
850,7.15450424513742
851,7.15559550870535
852,7.13768579272393
853,7.12328977118639
854,7.14275423692175
855,7.1355570124909
856,7.13634110001557
857,7.1334622073328
858,7.13801995550145
859,7.13788782937076
860,7.1479609271324
861,7.14886428343876
862,7.13005468337583
863,7.13391182028485
864,7.13961444766026
865,7.14898791104838
866,7.13343929580358
867,7.11601126508446
868,7.13431852545141
869,7.12980909329029
870,7.1477249285346
871,7.13243422165444
872,7.12176950217645
873,7.12260477706171
874,7.12094703210455
875,7.12686035137158
876,7.12576417797599
877,7.13215848206825
878,7.12520176726181
879,7.11733312702879
880,7.1105938870482
881,7.1253470293142
882,7.11737511517672
883,7.11882837867692
884,7.12703641018423
885,7.13252035618649
886,7.10446183539864
887,7.1294408045682
888,7.10333266470549
889,7.11366352192195
890,7.11222370494855
891,7.10623091490108
892,7.12194253041018
893,7.10041088000222
894,7.11260531280513
895,7.10486744299857
896,7.09468519701269
897,7.11514689143466
898,7.08111659634491
899,7.09573847530587
900,7.08458597433093
901,7.10094321069901
902,7.10064422549441
903,7.0858126483129
904,7.10250952956147
905,7.08467099761418
906,7.10059201499418
907,7.09537829399628
908,7.09915275947104
909,7.08161516960806
910,7.09095354009678
911,7.08437180580044
912,7.07331117843905
913,7.08852686505521
914,7.10373762611317
915,7.07851929066485
916,7.08200182524332
917,7.08989243732977
918,7.08236145509837
919,7.10043536312253
920,7.0873721373379
921,7.10221333933022
922,7.08148909346294
923,7.06566083338724
924,7.08021335267904
925,7.06575443743186
926,7.06392937633881
927,7.07110525669896
928,7.08133916700179
929,7.07443909999578
930,7.07814020276464
931,7.07815341002281
932,7.06628147869578
933,7.04297768886391
934,7.07395906851731
935,7.0866911586936
936,7.0645838349946
937,7.04945085550472
938,7.05832449234446
939,7.05165482420845
940,7.05958360779928
941,7.06576112005557
942,7.06666436146805
943,7.05935175024813
944,7.04666029866724
945,7.06313252167282
946,7.0674831855513
947,7.07551882775931
948,7.04706347565534
949,7.05574092599153
950,7.06193691666114
951,7.04783604528478
952,7.05324858555768
953,7.04914421481278
954,7.04465550465463
955,7.04668509102875
956,7.0536473276953
957,7.04708778914004
958,7.03733561784825
959,7.01860217024178
960,7.03204936814875
961,7.03880044882656
962,7.01285574878036
963,7.05910952031697
964,7.02111237770087
965,7.02339248124381
966,7.04857738224956
967,7.0111012405128
968,7.03939062681128
969,7.02755991231457
970,7.03455876741512
971,7.03778110262545
972,7.01841536077088
973,7.01994155154251
974,6.99603050696772
975,7.01538947675955
976,7.02780188253917
977,7.02805067589582
978,7.042270560038
979,7.0216462702874
980,7.02463658648402
981,7.01974778332694
982,7.01313163764165
983,7.02448910820863
984,7.0206423458089
985,7.01629420458393
986,7.0058453934839
987,7.01259849548265
988,7.0198141697768
989,7.01776452747463
990,7.00517347474432
991,7.00230886532036
992,7.01312801321922
993,7.01748909928953
994,7.00721058163103
995,7.0018670711462
996,6.99519329269989
997,6.99880713108728
998,6.98717248321978
999,6.994026818006
1000,7.01134965088658
1001,7.01011931845037
1002,6.98929222366395
1003,6.99910731585073
1004,6.99669395647375
1005,6.97837351147158
1006,7.00210839980177
1007,6.97387654203953
1008,6.97953246571205
1009,7.00098154445057
1010,6.98459127255486
1011,6.9868362420922
1012,6.97178062707158
1013,6.97249036034601
1014,6.98950909730688
1015,6.98325453071269
1016,6.97808571529784
1017,6.96965972739104
1018,6.97102701498808
1019,7.00136103609364
1020,6.97673510406625
1021,6.98674005212021
1022,6.98585006400679
1023,6.98463246080346
1024,6.97894808759565
1025,6.96247644075827
1026,6.9639049624723
1027,6.98051391194546
1028,6.95891646487417
1029,6.97627540097064
1030,6.96466460426423
1031,6.96501623985906
1032,6.96010430549505
1033,6.96469858863729
1034,6.97477184841652
1035,6.96953733177541
1036,6.96167535852277
1037,6.9717000552469
1038,6.97856003734147
1039,6.96093631071085
1040,6.96470489453108
1041,6.96178218649065
1042,6.94822097058982
1043,6.94773413857854
1044,6.97519770462621
1045,6.96381277787776
1046,6.96142081771926
1047,6.95447573404049
1048,6.95685388564992
1049,6.95251856039546
1050,6.95041998754087
1051,6.95123422311943
1052,6.93789534913996
1053,6.97101222101971
1054,6.95401961790271
1055,6.94248792041044
1056,6.95612889370829
1057,6.93672741913995
1058,6.95911158507476
1059,6.93705626446977
1060,6.91678509143548
1061,6.952641191954
1062,6.94932229132729
1063,6.92925683680641
1064,6.92189625034006
1065,6.91665472419303
1066,6.9313098646207
1067,6.9146607142272
1068,6.92385531981225
1069,6.93263572122379
1070,6.9385551922205
1071,6.9208003687312
1072,6.92676397240024
1073,6.92954948236041
1074,6.94318926338237
1075,6.91541456472473
1076,6.90795689738239
1077,6.90454390578289
1078,6.9275573718529
1079,6.9203988080865
1080,6.92772086304393
1081,6.91759160612843
1082,6.92193093925514
1083,6.91924218574159
1084,6.91623541985169
1085,6.90877037340235
1086,6.92662009380626
1087,6.90894225957224
1088,6.91866763771442
1089,6.9126463915453
1090,6.92781524474787
1091,6.91611213964324
1092,6.90462308844138
1093,6.90690851047733
1094,6.90474690791587
1095,6.88409153903028
1096,6.92097393894821
1097,6.91363881154488
1098,6.89433383363775
1099,6.9048200755917
1100,6.90241895903607
1101,6.88767240588948
1102,6.91289907413653
1103,6.89451752895031
1104,6.89783583707943
1105,6.8990487100944
1106,6.88405875530691
1107,6.88214570670433
1108,6.8915145744547
1109,6.89676085600512
1110,6.89073830531845
1111,6.89605945571302
1112,6.89134980103391
1113,6.89245387805925
1114,6.87197094094059
1115,6.89177053890944
1116,6.87610199553857
1117,6.87834271110566
1118,6.88095147934765
1119,6.86452148912695
1120,6.87900463048029
1121,6.87460142363157
1122,6.87081488548062
1123,6.87145402403665
1124,6.88845489176751
1125,6.86241078649039
1126,6.87184615518572
1127,6.84828038289881
1128,6.86525830679894
1129,6.8659870281457
1130,6.88542325787952
1131,6.85937981934763
1132,6.85927820463559
1133,6.85302370382096
1134,6.86779805166816
1135,6.87654091987787
1136,6.85201466389914
1137,6.85874275598526
1138,6.87566308608848
1139,6.85415702605341
1140,6.86685512208376
1141,6.86289503542814
1142,6.84494604076195
1143,6.86916888011101
1144,6.86395174018272
1145,6.85011797490574
1146,6.8449600654537
1147,6.84909581581913
1148,6.86014063415145
1149,6.84535750719817
1150,6.83125794681231
1151,6.84757095289079
1152,6.85571904009742
1153,6.83540882069832
1154,6.8436208447233
1155,6.83277806673978
1156,6.84516806212926
1157,6.84167500371986
1158,6.84166315223962
1159,6.83477673581773
1160,6.83290636538447
1161,6.84771445414409
1162,6.83905138019037
1163,6.83513064732426
1164,6.80386811467579
1165,6.82224381296836
1166,6.84162906317886
1167,6.82893184856557
1168,6.81991682216119
1169,6.82660677343122
1170,6.82624419254057
1171,6.82398557604853
1172,6.83296612575779
1173,6.84220880938229
1174,6.83588091827811
1175,6.83746122533971
1176,6.82070132672501
1177,6.83144344713989
1178,6.81218924244754
1179,6.81960778594883
1180,6.84185437906473
1181,6.81887171990121
1182,6.81494691074029
1183,6.81115786539348
1184,6.82371268501873
1185,6.83606189361762
1186,6.81812157036847
1187,6.81038735121906
1188,6.83273783646004
1189,6.80321169776559
1190,6.82131532513281
1191,6.80478654871916
1192,6.7977825262998
1193,6.81918305378747
1194,6.78800239325105
1195,6.80191750061649
1196,6.80415515243349
1197,6.79857682281333
1198,6.78561992267119
1199,6.79458598843817
1200,6.78442964255549
1201,6.81823163652963
1202,6.779431703716
1203,6.77593881564405
1204,6.80297648526944
1205,6.80407444407728
1206,6.79204011801116
1207,6.79093179512044
1208,6.79925043170475
1209,6.80498718955432
1210,6.77409444850573
1211,6.8020449707664
1212,6.78996011733698
1213,6.78360656554514
1214,6.79865144140144
1215,6.79439773685073
1216,6.79677952485936
1217,6.78008839856365
1218,6.78976172449682
1219,6.78395725633211
1220,6.77482800445219
1221,6.7965723302434
1222,6.77961726818855
1223,6.77645315624162
1224,6.78128971600669
1225,6.77889734521256
1226,6.76694228585156
1227,6.77246821524908
1228,6.79806444488786
1229,6.77027406895217
1230,6.7670372810857
1231,6.77634330336062
1232,6.77201480746437
1233,6.7616169892396
1234,6.75517277189083
1235,6.77347801407504
1236,6.76518845015007
1237,6.76782247222776
1238,6.75908675195276
1239,6.74447889728523
1240,6.76069094598276
1241,6.78290576699962
1242,6.74338228313699
1243,6.74715193707252
1244,6.74263946255497
1245,6.75134868388267
1246,6.7678145424798
1247,6.75146682744246
1248,6.7494442836576
1249,6.73811372896403
1250,6.75065266417001
1251,6.75935326421421
1252,6.7706021579186
1253,6.76014696275315
1254,6.73729976654313
1255,6.73996869964615
1256,6.75007455555256
1257,6.74289958583745
1258,6.74475330299619
1259,6.72787701216629
1260,6.73573470132656
1261,6.7297359575232
1262,6.72871442075389
1263,6.72981099397778
1264,6.73185209430482
1265,6.73494332106859
1266,6.74033448919495
1267,6.72790819226344
1268,6.72342991380671
1269,6.74716167576813
1270,6.73993866406838
1271,6.73596845859406
1272,6.74499970672965
1273,6.71722258054737
1274,6.74648817581959
1275,6.73726449324161
1276,6.72707023011978
1277,6.72924332983927
1278,6.72261341442451
1279,6.71989174208571
1280,6.70423766439931
1281,6.72642589845819
1282,6.73942323398106
1283,6.73789772956673
1284,6.71769794327128
1285,6.71392122211079
1286,6.71581994494579
1287,6.72445928178324
1288,6.72677298822602
1289,6.71507944152534
1290,6.72114278735214
1291,6.70872924156006
1292,6.71297722203347
1293,6.71885640013635
1294,6.7423957362674
1295,6.70445997404406
1296,6.69731852683113
1297,6.70745807957415
1298,6.69794174753636
1299,6.70735283144522
1300,6.70341248399135
1301,6.7121616716304
1302,6.68840223516339
1303,6.68494424788619
1304,6.71167573058215
1305,6.69725285799791
1306,6.68477589342559
1307,6.68226227589598
1308,6.68647641714438
1309,6.69690461401137
1310,6.68472724589275
1311,6.70241846163764
1312,6.69043844628487
1313,6.68895880789394
1314,6.68584480271374
1315,6.68202422671848
1316,6.68232320852939
1317,6.69456478579936
1318,6.66861235990783
1319,6.69186768775258
1320,6.67649315803301
1321,6.68634723244551
1322,6.67741585516216
1323,6.66354187095747
1324,6.67946905269278
1325,6.66861595353016
1326,6.68524392354519
1327,6.66472266969185
1328,6.65412219862485
1329,6.66245989997436
1330,6.66427977277644
1331,6.66074069321291
1332,6.66562415905954
1333,6.66104673503892
1334,6.6618925780524
1335,6.66827991438409
1336,6.6523635338831
1337,6.67060177665022
1338,6.6619744416395
1339,6.66061772229085
1340,6.6396376258002
1341,6.65598770920563
1342,6.65244353895568
1343,6.66547295415715
1344,6.66990820511043
1345,6.6673124621525
1346,6.64286662537848
1347,6.64503946107336
1348,6.65110480122853
1349,6.64040343112138
1350,6.6339568780602
1351,6.65691350666025
1352,6.64868156528059
1353,6.65314395999728
1354,6.63396932247173
1355,6.64159545164639
1356,6.63228751365577
1357,6.63470585232365
1358,6.64429212041805
1359,6.63285007081717
1360,6.63006554485387
1361,6.62593831540991
1362,6.62365778228492
